avg_t,p99_t,read_n,write_n,rho,shards,backpressure
8.439323997219795,10.854671935960788,100,21,0.32,5,1
20.85267139340617,29.973463916099234,100,185,0.32,5,0
8.17687241781798,12.02116881180906,100,21,0.34,5,1
32.712370162377965,67.01027811693838,100,299,0.34,5,0
8.140857743675154,10.768691490459474,100,20,0.36,5,1
36.6059509265401,67.32747174039163,100,328,0.36,5,0
8.245764011088179,11.181400024360096,100,25,0.38,5,1
41.05787753329708,66.64540830837778,100,320,0.38,5,0
8.56019646283782,10.907529422024481,100,23,0.4,5,1
43.7984961857716,87.25565295261475,100,394,0.4,5,0
8.572734763474251,11.974073722488122,100,23,0.42,5,1
48.57845337475981,87.61177145949789,100,434,0.42,5,0
7.991926849268287,11.004101247267577,100,22,0.44,5,1
44.27026456964549,77.1997652054256,100,387,0.44,5,0
8.583658096717253,13.054379370070262,100,25,0.46,5,1
46.756456877090784,82.59219170924571,100,404,0.46,5,0
8.624290511416502,11.489015729546743,100,23,0.48,5,1
39.719340776577994,82.76894173752645,100,453,0.48,5,0
8.43946131142668,10.961279459792406,100,21,0.5,5,1
62.093069278291466,115.29625946111173,100,579,0.5,5,0
8.251139843730511,10.083923824593708,100,21,0.52,5,1
53.75824150731647,89.00534824094488,100,469,0.52,5,0
8.274022361099394,10.370275818691002,100,20,0.54,5,1
68.92754930968837,123.76117229871153,100,601,0.54,5,0
8.431827507643188,11.08860006655927,100,26,0.56,5,1
70.46104540275519,131.167519671515,100,645,0.56,5,0
8.477963572152436,15.105423539894801,100,24,0.58,5,1
68.56955779827635,131.01152511589424,100,623,0.58,5,0
8.159667933936218,10.448100249294665,100,23,0.6,5,1
74.36654568369292,141.06252730503024,100,732,0.6,5,0
8.345112907801374,11.183873780642141,100,23,0.62,5,1
86.1676760714463,169.4875410969879,100,869,0.62,5,0
8.381579301919093,11.97995023149814,100,24,0.64,5,1
96.49050848156206,192.10741292679464,100,980,0.64,5,0
8.367731420018,11.764526594227176,100,24,0.66,5,1
96.03506224140102,183.2281790404484,100,951,0.66,5,0
8.818840776026088,12.570586710574727,100,24,0.68,5,1
78.22854880651623,158.64924189525266,100,891,0.68,5,0
8.543893835504123,12.455657001572941,100,24,0.7,5,1
