avg_t,p99_t,read_n,write_n,rho,shards,backpressure
1.2825271151376212,3.6502271151384775,10000,6553,0.84,1,1
3.18973575185493,12.480535751854859,10000,8529,0.84,1,0
1.1294870161104351,4.101287016110291,10000,6680,0.86,1,1
5.007852690230553,28.97845269023128,10000,8684,0.86,1,0
1.4505062013196408,3.9773062013200615,10000,6860,0.88,1,1
4.240437856703045,16.697437856702862,10000,8871,0.88,1,0
1.2300910494638342,4.251891049463666,10000,6922,0.9,1,1
4.9035763869323,18.989676386931933,10000,8965,0.9,1,0
1.1999713555784022,4.078771355578738,10000,6950,0.92,1,1
5.96550409305566,23.338404093055487,10000,9244,0.92,1,0
1.3008577531906833,4.246857753190852,10000,7150,0.94,1,1
7.076705365810929,28.458005365811005,10000,9180,0.94,1,0
1.4714162973940839,4.811616297393812,10000,7124,0.96,1,1
7.7849032777126705,25.372903277712794,10000,9496,0.96,1,0
1.4900292238399284,3.896629223841046,10000,7174,0.98,1,1
24.36776484917019,71.7317648491703,10000,9782,0.98,1,0
0.5652045369169842,0.8838330572207269,10000,1012,0.02,5,1
0.6349116053947786,0.8439402290662201,10000,961,0.02,5,0
0.4053713413608838,1.2365866215041024,10000,1937,0.04,5,1
0.27176607805205993,1.0763242713976524,10000,1925,0.04,5,0
0.4282436375700253,1.2761711366401869,10000,3079,0.06,5,1
0.4613795649590485,1.4191082103784538,10000,3025,0.06,5,0
0.5284838129648367,1.051833648986758,10000,3955,0.08,5,1
0.4823070147447694,1.495934352882614,10000,4001,0.08,5,0
0.5926305341864129,1.643763358563774,10000,4971,0.1,5,1
0.6252518954225709,1.6303137233271627,10000,4929,0.1,5,0
0.437201864089425,1.4237327818882477,10000,5818,0.12,5,1
0.37450406044472684,1.3184705445146392,10000,6060,0.12,5,0
0.5072179553435153,1.491540769965468,10000,6858,0.14,5,1
0.5817415238114167,1.503127076126475,10000,6909,0.14,5,0
0.8034868008007572,1.8240727511301884,10000,7822,0.16,5,1
0.6969587261429938,1.5827697674139927,10000,7971,0.16,5,0
0.6805785082386799,1.4643582840594718,10000,8760,0.18,5,1
0.5021046720723427,1.451584086073126,10000,8894,0.18,5,0
0.6003505235614128,1.6215202704840836,10000,9511,0.2,5,1
0.5351098122244501,1.6856442561283984,10000,9813,0.2,5,0
0.651009666588414,1.818506355482441,10000,10382,0.22,5,1
0.7133047103339547,1.7704471142697003,10000,11061,0.22,5,0
0.5374099368629872,1.5433151712131803,10000,11271,0.24,5,1
0.6630931821916183,1.8588612436342373,10000,12119,0.24,5,0
0.6948355089562019,1.9267184073064527,10000,11958,0.26,5,1
0.7386205846452986,1.9950853232231243,10000,13038,0.26,5,0
0.5297476299760241,2.0529590885213933,10000,12883,0.28,5,1
0.6239558840598058,2.300849993157499,10000,13965,0.28,5,0
0.8651427721643601,1.8451705956555315,10000,13551,0.3,5,1
0.6064546169240888,2.11805092348186,10000,14805,0.3,5,0
0.7507795911023263,1.9373004712406328,10000,14099,0.32,5,1
0.7454376045994907,2.097166104081225,10000,15874,0.32,5,0
0.7236675925744789,1.9037301025600755,10000,14922,0.34,5,1
0.8440299033047192,2.409406161271363,10000,17088,0.34,5,0
0.6790040079017351,2.2039746957743773,10000,15510,0.36,5,1
0.7128798273052662,2.27334889697147,10000,18092,0.36,5,0
0.8273149307513071,1.912459454497366,10000,16040,0.38,5,1
0.7683747234588408,2.339232295002148,10000,18797,0.38,5,0
0.8802262927671943,1.9336591207211313,10000,16762,0.4,5,1
0.8359484161020693,2.322044780285978,10000,20060,0.4,5,0
0.6407828473162763,2.199402471718884,10000,17072,0.42,5,1
0.716389376332445,2.334296039682158,10000,21009,0.42,5,0
0.6489627725389245,2.181555290278993,10000,17533,0.44,5,1
0.8598173270661942,2.4083659895845813,10000,22279,0.44,5,0
0.7688042321667498,2.4491743637890977,10000,18168,0.46,5,1
0.8652486628916922,2.516529253922272,10000,23163,0.46,5,0
0.7709695230670439,2.3445880183826375,10000,18514,0.48,5,1
1.000875942762988,2.8936507605722,10000,24024,0.48,5,0
0.8655667243029107,2.31553054247491,10000,18868,0.5,5,1
0.9719738869603145,2.874223390221232,10000,25055,0.5,5,0
0.7432462545647768,2.1243555925466353,10000,19546,0.52,5,1
1.1819330869892768,2.9419057926925234,10000,26102,0.52,5,0
0.9023168854223553,2.540055946674329,10000,19486,0.54,5,1
1.194378911679695,3.502738347889135,10000,26960,0.54,5,0
0.9419141674221077,2.6049924729759413,10000,19982,0.56,5,1
1.040158332917947,3.0651333841942687,10000,28065,0.56,5,0
0.9546277249310159,2.641594978052808,10000,20273,0.58,5,1
1.2385971157655422,3.409553600745312,10000,29257,0.58,5,0
0.9612787622522759,2.5751761544986493,10000,20593,0.6,5,1
1.312074940705323,3.378994845092393,10000,29800,0.6,5,0
